Employee Count,Employee ID,Department,Job Role,Gender,Age,Marital Status,Education,Education Field,Business Travel,Distance From Home (kms),Job Involvement,Job Level,Job Satisfaction,Monthly Income (USD),Salary Hike (%),Stock Option Level,Over Time,No. of Companies Worked,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Environment Satisfaction,Training Times Last Year,Work Life Balance,Relationship Satisfaction,Attrition (Yes/No)
1,1804,Research & Development,Manufacturing Director,Male,35,Divorced,College,Medical,Non-Travel,2,High,2,Very High,5762,14,1,No,2,15,7,7,1,7,Medium,6,Better,High,No
1,1805,Human Resources,Human Resources,Male,38,Divorced,Bachelor,Human Resources,Non-Travel,2,High,1,Medium,2592,13,3,No,5,13,11,10,3,8,Low,3,Better,Very High,No
1,1807,Research & Development,Laboratory Technician,Male,34,Married,Master,Life Sciences,Travel_Frequently,9,High,2,Low,5346,17,1,No,4,11,7,1,0,7,Very High,3,Good,Low,Yes
1,1809,Research & Development,Manufacturing Director,Male,37,Single,Master,Medical,Travel_Rarely,10,High,2,Low,4213,15,0,No,1,10,10,3,0,8,Very High,4,Bad,Medium,Yes
1,1812,Sales,Sales Executive,Male,39,Divorced,Bachelor,Life Sciences,Travel_Frequently,20,High,2,Very High,4127,18,1,No,2,7,2,1,2,2,High,6,Better,Very High,No
1,1813,Research & Development,Research Scientist,Male,43,Single,Bachelor,Life Sciences,Non-Travel,9,High,1,High,2438,13,0,No,4,7,3,2,1,2,Low,2,Good,High,No
1,1814,Research & Development,Healthcare Representative,Male,41,Single,Bachelor,Life Sciences,Travel_Rarely,5,Very High,2,Medium,6870,12,0,No,3,11,3,2,1,2,Medium,3,Bad,Low,No
1,1815,Sales,Sales Executive,Female,41,Divorced,Below College,Marketing,Travel_Rarely,4,High,3,High,10447,13,1,Yes,0,23,22,14,13,5,High,3,Best,Very High,No
1,1816,Research & Development,Manufacturing Director,Female,30,Single,Bachelor,Medical,Travel_Rarely,10,High,3,High,9667,14,0,No,9,9,7,7,0,2,Low,3,Better,Medium,No
1,1818,Human Resources,Human Resources,Female,26,Married,College,Medical,Travel_Rarely,20,High,1,Medium,2148,11,0,Yes,0,6,5,1,1,4,Very High,3,Better,Low,Yes
1,1821,Research & Development,Healthcare Representative,Female,46,Married,College,Medical,Travel_Rarely,21,High,2,Medium,8926,11,1,No,4,13,9,7,3,7,Very High,2,Bad,Low,Yes
1,1822,Research & Development,Healthcare Representative,Female,40,Divorced,Bachelor,Life Sciences,Travel_Rarely,1,High,2,Very High,6513,17,1,No,4,12,5,3,0,3,High,3,Better,Very High,No
1,1823,Sales,Sales Executive,Male,34,Married,College,Technical Degree,Travel_Rarely,8,Very High,2,High,6799,21,2,No,1,10,10,8,4,8,Medium,5,Better,High,No
1,1824,Sales,Manager,Male,58,Divorced,Bachelor,Medical,Non-Travel,2,High,4,Medium,16291,22,1,No,4,37,16,9,14,14,Medium,0,Good,Very High,No
1,1826,Research & Development,Laboratory Technician,Male,35,Married,Master,Medical,Travel_Rarely,23,Low,1,High,2705,16,1,No,0,6,5,4,0,3,Medium,2,Best,Medium,No
1,1827,Research & Development,Manufacturing Director,Female,47,Divorced,Bachelor,Life Sciences,Travel_Rarely,4,Medium,3,Medium,10333,12,1,Yes,8,28,22,11,14,10,High,4,Better,High,No
1,1829,Research & Development,Healthcare Representative,Female,40,Divorced,Bachelor,Life Sciences,Travel_Rarely,12,High,2,Low,4448,12,1,No,2,15,7,4,7,7,Medium,3,Better,Medium,No
1,1830,Research & Development,Research Scientist,Female,54,Married,Master,Medical,Travel_Rarely,7,High,2,Very High,6854,15,1,No,4,14,7,1,1,7,Very High,2,Good,Medium,No
1,1833,Sales,Sales Executive,Female,31,Married,Master,Marketing,Travel_Frequently,7,High,3,Low,9637,14,2,No,2,9,3,2,2,2,Low,3,Better,Very High,No
1,1834,Research & Development,Research Scientist,Female,28,Married,Bachelor,Medical,Travel_Rarely,1,High,1,Low,3591,25,1,No,1,3,3,2,1,2,High,3,Better,High,No
1,1835,Sales,Sales Representative,Female,38,Married,Master,Marketing,Travel_Rarely,2,Low,2,Very High,5405,20,2,Yes,2,20,4,2,0,3,Medium,4,Good,Low,No
1,1836,Sales,Sales Executive,Male,26,Single,Bachelor,Medical,Travel_Rarely,10,High,2,Very High,4684,13,0,No,1,5,5,3,1,2,High,4,Better,Low,No
1,1837,Research & Development,Research Director,Male,58,Married,Master,Life Sciences,Travel_Frequently,15,High,4,High,15787,14,0,Yes,2,23,2,2,2,2,Low,3,Better,Medium,No
1,1839,Research & Development,Research Scientist,Female,18,Single,Bachelor,Medical,Non-Travel,14,High,1,High,1514,16,0,No,1,0,0,0,0,0,Medium,4,Bad,High,No
1,1842,Human Resources,Human Resources,Male,31,Married,Doctor,Human Resources,Travel_Rarely,18,Very High,1,Low,2956,17,0,No,0,2,1,0,0,0,Very High,4,Better,Low,Yes
1,1844,Human Resources,Human Resources,Male,29,Divorced,Bachelor,Human Resources,Travel_Rarely,13,Medium,1,Low,2335,15,3,Yes,4,4,2,2,2,0,Low,3,Bad,Low,Yes
1,1845,Sales,Sales Executive,Female,45,Married,Master,Life Sciences,Non-Travel,2,High,2,High,5154,22,2,No,4,10,8,7,5,7,High,3,Best,Medium,No
1,1847,Research & Development,Research Scientist,Female,36,Married,Master,Other,Travel_Rarely,2,High,2,Medium,6962,22,1,Yes,4,15,1,0,0,0,Very High,2,Better,Very High,No
1,1849,Sales,Sales Executive,Male,43,Married,Master,Life Sciences,Travel_Frequently,2,High,2,Very High,5675,20,1,No,1,7,7,7,7,7,Low,5,Better,High,No
1,1850,Research & Development,Laboratory Technician,Female,27,Single,College,Life Sciences,Travel_Frequently,5,High,1,Very High,2379,14,0,Yes,0,6,5,4,0,2,Very High,3,Good,High,No
1,1852,Research & Development,Laboratory Technician,Male,29,Married,Below College,Medical,Travel_Frequently,20,High,1,Very High,3812,13,0,No,1,11,11,8,3,10,Very High,3,Best,Medium,No
1,1853,Sales,Sales Executive,Male,32,Single,Master,Marketing,Travel_Frequently,10,High,2,Very High,4648,13,0,No,8,4,0,0,0,0,Very High,2,Best,High,No
1,1854,Research & Development,Research Scientist,Male,42,Married,Master,Technical Degree,Non-Travel,10,High,1,High,2936,22,2,No,3,10,6,3,3,3,High,1,Good,Medium,No
1,1856,Research & Development,Laboratory Technician,Female,47,Single,Master,Life Sciences,Travel_Rarely,9,High,1,High,2105,12,0,No,4,7,2,2,2,0,Medium,2,Better,High,No
1,1857,Research & Development,Manufacturing Director,Male,46,Divorced,College,Life Sciences,Travel_Rarely,2,High,3,Very High,8578,14,1,No,3,12,9,8,4,7,Very High,4,Good,High,No
1,1858,Human Resources,Human Resources,Male,28,Divorced,College,Life Sciences,Non-Travel,1,High,1,Very High,2706,15,1,No,1,3,3,2,2,2,High,2,Better,Medium,No
1,1859,Research & Development,Healthcare Representative,Male,29,Divorced,Below College,Life Sciences,Travel_Rarely,29,Low,2,High,6384,17,2,No,8,11,7,0,1,6,Very High,3,Better,Very High,No
1,1860,Research & Development,Laboratory Technician,Male,42,Single,Bachelor,Life Sciences,Travel_Rarely,8,High,1,High,3968,13,0,No,4,8,0,0,0,0,Very High,3,Better,Very High,No
1,1862,Sales,Sales Executive,Male,32,Single,Master,Marketing,Travel_Rarely,2,Medium,2,Medium,9907,12,0,Yes,7,7,2,2,2,2,High,3,Good,Low,Yes
1,1863,Sales,Sales Executive,Female,46,Divorced,Bachelor,Technical Degree,Travel_Rarely,3,Very High,4,Low,13225,12,1,No,2,25,19,17,2,8,Low,5,Better,Very High,No
1,1864,Sales,Sales Representative,Female,27,Married,Below College,Medical,Travel_Rarely,23,Medium,2,High,3540,21,1,No,1,9,9,8,5,8,Medium,5,Better,Very High,No
1,1865,Human Resources,Human Resources,Male,29,Married,Below College,Medical,Travel_Rarely,6,Medium,1,Medium,2804,11,0,No,1,1,1,0,0,0,Very High,3,Better,Very High,No
1,1866,Research & Development,Manager,Female,43,Married,Bachelor,Medical,Travel_Rarely,6,Medium,5,High,19392,13,0,No,7,21,16,12,6,14,Low,2,Better,Very High,No
1,1867,Research & Development,Research Director,Male,48,Married,Bachelor,Life Sciences,Travel_Rarely,10,Medium,5,Medium,19665,12,0,No,4,29,22,10,12,9,Very High,3,Better,Very High,No
1,1868,Research & Development,Research Scientist,Male,29,Single,College,Life Sciences,Travel_Frequently,24,Medium,1,Very High,2439,24,0,Yes,1,1,1,0,1,0,Very High,3,Good,Medium,Yes
1,1869,Sales,Sales Executive,Female,46,Married,Bachelor,Life Sciences,Travel_Rarely,10,High,3,Medium,7314,11,3,No,5,14,8,7,0,7,High,2,Bad,Low,Yes
1,1870,Research & Development,Research Scientist,Female,27,Married,Bachelor,Life Sciences,Travel_Frequently,15,Medium,1,Low,4774,19,1,No,0,8,7,6,7,3,Very High,2,Good,Very High,No
1,1871,Research & Development,Research Scientist,Male,39,Divorced,Master,Other,Travel_Rarely,19,High,2,Very High,3902,14,3,No,8,7,2,2,2,2,Very High,2,Better,Medium,No
1,1873,Research & Development,Research Scientist,Male,55,Married,Master,Technical Degree,Travel_Rarely,2,Medium,1,Very High,2662,20,1,No,8,19,5,2,0,4,Medium,2,Best,Medium,No
1,1875,Sales,Sales Representative,Female,28,Married,Bachelor,Medical,Travel_Rarely,3,High,1,Medium,2856,19,1,No,1,1,1,0,0,0,Medium,3,Better,Very High,No
1,1876,Sales,Sales Representative,Male,30,Single,Bachelor,Medical,Travel_Rarely,9,High,1,Very High,1081,13,0,No,1,1,1,0,0,0,Medium,3,Good,Medium,Yes
1,1878,Research & Development,Research Scientist,Male,22,Single,Below College,Life Sciences,Travel_Rarely,7,High,1,Medium,2472,11,0,Yes,1,1,1,0,0,0,Very High,2,Better,Low,Yes
1,1880,Sales,Sales Executive,Female,36,Married,Master,Technical Degree,Travel_Rarely,10,Medium,2,High,5673,13,1,Yes,1,10,10,9,1,7,Medium,4,Better,Low,No
1,1881,Research & Development,Laboratory Technician,Male,31,Divorced,Bachelor,Life Sciences,Travel_Rarely,20,High,2,High,4197,11,1,No,1,10,10,8,0,2,Medium,2,Better,Low,No
1,1882,Sales,Sales Executive,Male,34,Married,Bachelor,Life Sciences,Travel_Rarely,4,High,3,Very High,9713,13,3,Yes,2,9,5,3,1,0,High,3,Better,Very High,No
1,1883,Research & Development,Laboratory Technician,Male,29,Single,Bachelor,Life Sciences,Travel_Rarely,7,High,1,Low,2062,14,0,No,3,11,3,2,1,2,Very High,2,Better,Medium,No
1,1885,Research & Development,Research Scientist,Male,37,Married,Master,Medical,Travel_Rarely,7,High,2,Low,4284,22,1,Yes,5,16,5,3,0,4,Very High,2,Better,High,No
1,1886,Research & Development,Manufacturing Director,Female,35,Married,College,Other,Travel_Rarely,16,Medium,2,Medium,4788,11,0,Yes,0,4,3,2,0,2,Very High,2,Better,Very High,No
1,1888,Research & Development,Manufacturing Director,Female,45,Married,College,Life Sciences,Travel_Rarely,25,Medium,2,Very High,5906,13,2,No,0,10,9,8,3,8,Medium,2,Good,Very High,No
1,1890,Human Resources,Human Resources,Male,36,Single,Below College,Human Resources,Travel_Frequently,2,Medium,2,Very High,3886,21,0,No,1,10,10,1,0,8,Medium,2,Good,Very High,No
1,1892,Research & Development,Manager,Male,40,Divorced,Master,Life Sciences,Travel_Rarely,1,High,4,Low,16823,11,1,No,2,22,19,7,11,16,Low,3,Better,Low,No
1,1893,Research & Development,Research Scientist,Female,26,Married,College,Life Sciences,Travel_Rarely,1,Medium,1,High,2933,13,1,Yes,1,1,1,0,1,0,Medium,3,Good,High,No
1,1898,Sales,Sales Executive,Female,27,Single,College,Medical,Travel_Rarely,2,Very High,2,High,6500,14,0,No,0,9,8,7,0,7,Low,5,Good,Medium,No
1,1900,Research & Development,Manager,Female,48,Divorced,Bachelor,Medical,Travel_Frequently,22,High,4,Very High,17174,11,1,No,3,24,22,17,4,7,Very High,3,Better,Medium,No
1,1903,Research & Development,Healthcare Representative,Male,44,Married,Master,Life Sciences,Travel_Rarely,1,Very High,2,Low,5033,15,1,No,2,10,2,0,2,2,Medium,5,Better,Very High,No
1,1905,Research & Development,Research Scientist,Male,34,Married,Master,Technical Degree,Non-Travel,16,Low,1,Low,2307,11,1,Yes,1,5,5,2,3,0,Very High,2,Bad,Medium,Yes
1,1907,Research & Development,Laboratory Technician,Male,56,Single,College,Life Sciences,Travel_Rarely,24,High,1,Very High,2587,16,0,No,1,5,4,2,1,0,Low,3,Better,Low,Yes
1,1908,Sales,Sales Executive,Male,36,Married,College,Marketing,Travel_Rarely,17,Medium,2,Medium,5507,16,2,No,2,12,4,2,1,3,High,1,Bad,High,No
1,1909,Sales,Sales Executive,Female,41,Married,Bachelor,Marketing,Travel_Rarely,8,High,2,Medium,4393,21,1,No,5,14,5,4,1,4,High,3,Better,High,No
1,1911,Research & Development,Research Director,Male,42,Married,Bachelor,Medical,Travel_Rarely,6,High,3,Low,13348,13,1,No,9,18,13,7,5,7,High,3,Best,Medium,No
1,1912,Sales,Sales Executive,Female,31,Divorced,College,Medical,Travel_Rarely,10,High,2,Very High,6583,11,1,Yes,2,8,5,2,1,4,High,2,Better,Very High,No
1,1915,Sales,Sales Executive,Female,34,Married,Below College,Medical,Travel_Rarely,3,Medium,2,Very High,8103,12,0,Yes,3,9,4,2,0,1,Very High,3,Good,High,No
1,1916,Research & Development,Laboratory Technician,Female,31,Divorced,Bachelor,Medical,Travel_Rarely,4,Very High,1,High,3978,12,1,No,8,4,2,2,2,2,Low,0,Good,Medium,No
1,1918,Research & Development,Laboratory Technician,Male,26,Married,Bachelor,Other,Travel_Frequently,6,Very High,1,Very High,2544,18,1,No,0,8,7,7,7,7,High,3,Better,Low,No
1,1922,Research & Development,Healthcare Representative,Male,45,Single,Master,Medical,Travel_Frequently,1,High,2,High,5399,12,0,No,4,12,4,2,0,3,Medium,3,Better,High,No
1,1924,Sales,Sales Executive,Male,33,Single,Master,Marketing,Travel_Rarely,10,High,2,High,5487,14,0,No,1,10,10,4,0,9,Medium,2,Good,Medium,No
1,1927,Sales,Sales Executive,Male,28,Married,College,Life Sciences,Travel_Frequently,1,Medium,2,Very High,6834,12,1,Yes,1,7,7,7,0,7,High,2,Better,High,No
1,1928,Sales,Sales Representative,Male,29,Single,Bachelor,Technical Degree,Travel_Frequently,24,Very High,1,Low,1091,17,0,No,1,1,1,0,0,0,High,3,Bad,Medium,Yes
1,1929,Sales,Sales Executive,Female,39,Married,Master,Life Sciences,Non-Travel,21,Low,2,High,5736,19,1,No,6,10,3,2,1,2,Low,1,Better,High,No
1,1931,Research & Development,Research Scientist,Male,27,Married,Master,Technical Degree,Travel_Rarely,2,High,1,Medium,2226,11,1,No,1,6,5,3,1,2,Medium,3,Good,High,No
1,1932,Research & Development,Research Scientist,Male,34,Married,Master,Other,Travel_Frequently,22,Medium,2,Very High,5747,15,0,Yes,1,16,15,10,6,11,High,3,Better,Medium,No
1,1933,Sales,Sales Executive,Female,28,Single,College,Marketing,Travel_Rarely,13,High,2,High,9854,11,0,Yes,3,6,2,0,2,2,Very High,0,Bad,Low,Yes
1,1934,Research & Development,Research Scientist,Male,47,Married,Master,Technical Degree,Non-Travel,14,High,2,Medium,5467,18,1,No,8,16,8,7,1,7,High,4,Best,High,No
1,1935,Sales,Sales Executive,Female,56,Married,Doctor,Marketing,Travel_Rarely,11,Medium,2,Low,5380,16,1,No,4,6,0,0,0,0,Very High,3,Better,High,No
1,1936,Research & Development,Manufacturing Director,Male,39,Married,College,Medical,Travel_Rarely,9,High,2,Low,5151,25,1,No,1,10,10,0,7,9,Low,3,Better,Very High,No
1,1937,Research & Development,Research Scientist,Female,38,Divorced,Bachelor,Medical,Travel_Frequently,8,Medium,2,Medium,2133,16,1,Yes,1,20,20,11,0,7,Very High,3,Better,High,No
1,1938,Sales,Manager,Female,58,Married,Bachelor,Life Sciences,Travel_Rarely,21,High,4,Very High,17875,13,1,Yes,4,29,1,0,0,0,Very High,2,Good,High,No
1,1939,Research & Development,Research Scientist,Female,32,Single,College,Life Sciences,Travel_Frequently,5,Very High,1,High,2432,14,0,Yes,3,8,4,1,0,3,Low,2,Better,Low,Yes
1,1940,Research & Development,Research Scientist,Male,38,Divorced,College,Life Sciences,Travel_Rarely,9,High,1,Very High,4771,19,2,No,2,10,5,2,0,3,Medium,0,Best,Very High,No
1,1941,Research & Development,Research Director,Male,49,Married,Below College,Life Sciences,Travel_Frequently,2,High,5,Very High,19161,15,0,No,3,28,5,4,4,3,Medium,3,Better,Very High,No
1,1943,Sales,Sales Executive,Male,42,Divorced,Master,Marketing,Travel_Rarely,12,High,2,Very High,5087,12,2,Yes,3,14,0,0,0,0,Medium,4,Better,High,No
1,1944,Human Resources,Human Resources,Female,27,Married,Bachelor,Human Resources,Travel_Frequently,22,Medium,1,Medium,2863,12,0,No,1,1,1,0,0,0,Low,2,Bad,Low,Yes
1,1945,Sales,Sales Executive,Male,35,Married,Master,Medical,Travel_Rarely,18,High,2,Low,5561,16,1,No,0,6,5,3,0,4,Medium,2,Bad,Very High,No
1,1947,Research & Development,Research Scientist,Male,28,Single,Bachelor,Medical,Non-Travel,16,High,1,High,2144,14,0,No,1,5,5,3,1,4,High,3,Good,High,No
1,1948,Research & Development,Research Scientist,Male,31,Divorced,College,Medical,Non-Travel,3,High,1,Low,3065,13,1,Yes,1,4,4,2,2,3,High,3,Best,Very High,No
1,1949,Research & Development,Laboratory Technician,Male,36,Married,Master,Life Sciences,Non-Travel,9,Very High,1,Medium,2810,22,0,No,1,5,5,4,0,2,Low,3,Better,Medium,No
1,1950,Sales,Sales Executive,Male,34,Single,Bachelor,Marketing,Travel_Rarely,1,High,3,Very High,9888,21,0,No,1,14,14,8,2,1,Low,3,Good,Low,No
1,1951,Sales,Sales Executive,Male,34,Divorced,Master,Medical,Travel_Rarely,13,High,3,High,8628,18,1,No,1,9,8,7,1,1,Very High,2,Good,High,No
1,1952,Research & Development,Laboratory Technician,Male,26,Single,Bachelor,Medical,Travel_Rarely,1,High,1,Low,2867,13,0,No,0,8,7,7,7,6,High,6,Good,Very High,No
1,1954,Research & Development,Healthcare Representative,Male,29,Married,Bachelor,Life Sciences,Travel_Rarely,1,High,2,Low,5373,12,1,No,0,6,5,3,0,2,Low,5,Good,Low,No
1,1955,Research & Development,Healthcare Representative,Female,32,Divorced,Master,Medical,Non-Travel,15,High,2,Very High,6667,18,1,No,5,9,5,1,1,2,High,6,Better,Medium,No
1,1956,Research & Development,Research Scientist,Male,31,Married,Bachelor,Life Sciences,Travel_Frequently,1,Low,2,Low,5003,21,0,No,1,10,10,8,8,7,Very High,6,Better,Medium,No
1,1960,Research & Development,Laboratory Technician,Male,28,Divorced,Bachelor,Technical Degree,Travel_Rarely,17,Medium,1,Very High,2367,12,1,No,5,6,4,1,0,3,High,2,Good,Low,Yes
1,1961,Sales,Sales Representative,Male,38,Single,Bachelor,Life Sciences,Travel_Rarely,1,Medium,1,Low,2858,14,0,No,4,20,1,0,0,0,Low,3,Good,Low,No
1,1962,Sales,Sales Executive,Female,35,Married,Master,Life Sciences,Travel_Rarely,7,High,2,Very High,5204,11,0,Yes,1,10,10,8,0,9,High,2,Better,Very High,No
1,1965,Sales,Sales Executive,Male,27,Single,Bachelor,Marketing,Travel_Rarely,9,High,2,Very High,4105,14,0,No,1,7,7,7,0,7,Very High,5,Better,Low,No
1,1966,Research & Development,Manufacturing Director,Male,32,Single,Master,Life Sciences,Travel_Rarely,5,Medium,2,Very High,9679,24,0,No,8,8,1,0,0,0,Very High,1,Better,Medium,No
1,1967,Sales,Sales Executive,Male,31,Married,Master,Marketing,Travel_Frequently,26,High,2,Very High,5617,11,0,Yes,1,10,10,7,0,8,Low,4,Better,High,Yes
1,1968,Sales,Sales Executive,Male,53,Single,Master,Life Sciences,Travel_Rarely,24,High,3,Low,10448,13,0,Yes,6,15,2,2,2,2,Low,2,Good,Medium,Yes
1,1969,Research & Development,Research Scientist,Female,54,Married,College,Life Sciences,Travel_Rarely,9,High,2,High,2897,11,2,No,3,9,4,3,2,3,Low,6,Good,High,No
1,1970,Research & Development,Healthcare Representative,Male,33,Divorced,College,Life Sciences,Travel_Frequently,7,High,2,High,5968,20,3,No,1,9,9,7,2,8,Very High,2,Better,High,No
1,1971,Research & Development,Healthcare Representative,Male,43,Married,Bachelor,Life Sciences,Travel_Rarely,11,High,3,High,7510,17,1,No,1,10,10,9,0,9,Low,1,Better,Medium,No
1,1972,Human Resources,Human Resources,Male,38,Married,Master,Other,Travel_Frequently,1,High,1,Medium,2991,11,1,Yes,0,7,6,2,1,2,Very High,2,Better,Medium,No
1,1973,Human Resources,Manager,Male,55,Married,Master,Human Resources,Travel_Rarely,26,Very High,5,Medium,19636,18,1,Yes,4,35,10,9,1,4,High,0,Better,Low,No
1,1974,Research & Development,Laboratory Technician,Female,31,Divorced,Below College,Medical,Travel_Rarely,2,Low,1,Very High,1129,11,3,Yes,1,1,1,0,0,0,Very High,4,Better,High,No
1,1975,Sales,Sales Executive,Male,39,Single,Master,Marketing,Travel_Rarely,15,High,4,Low,13341,12,0,No,0,21,20,8,11,10,Medium,3,Better,Low,No
1,1976,Research & Development,Research Scientist,Male,42,Single,College,Life Sciences,Non-Travel,23,Medium,2,High,4332,12,0,No,1,20,20,9,3,7,Very High,2,Better,Very High,No
1,1979,Research & Development,Research Director,Female,31,Married,Bachelor,Medical,Non-Travel,10,High,3,High,11031,20,1,No,4,13,11,7,4,8,High,2,Best,High,No
1,1980,Research & Development,Manufacturing Director,Female,54,Single,Bachelor,Medical,Travel_Rarely,10,High,2,Low,4440,19,0,Yes,6,9,5,2,1,4,High,3,Better,Very High,No
1,1981,Research & Development,Healthcare Representative,Male,24,Single,College,Life Sciences,Travel_Rarely,1,Medium,2,High,4617,12,0,No,1,4,4,3,1,2,Medium,2,Good,Medium,No
1,1982,Research & Development,Laboratory Technician,Male,23,Single,College,Other,Travel_Rarely,12,High,1,Very High,2647,13,0,No,1,5,5,2,1,4,Very High,6,Best,High,No
1,1985,Research & Development,Laboratory Technician,Female,40,Married,Bachelor,Technical Degree,Travel_Frequently,11,High,2,High,6323,11,1,No,1,10,10,9,9,4,Very High,2,Best,Low,No
1,1986,Sales,Sales Executive,Female,40,Married,College,Marketing,Travel_Rarely,2,High,2,Medium,5677,14,1,No,3,15,11,8,5,10,Medium,4,Better,High,No
1,1987,Human Resources,Human Resources,Female,25,Married,Bachelor,Human Resources,Travel_Rarely,2,High,1,Medium,2187,14,0,No,4,6,2,0,1,2,High,3,Better,High,No
